region;period;sector;value;unit;value_pCap;unit_pCap
NEN;2010;trn_aviation_intl;25.8132937595279;billion pkm/yr;1966.33687253143;pkm/yr pCap
NEN;2010;trn_freight;156.946022008728;billion tkm/yr;11955.4192869703;tkm/yr pCap
NEN;2010;trn_pass;216.729011541458;billion pkm/yr;16509.4098688572;pkm/yr pCap
NEN;2010;trn_shipping_intl;137.583535355061;billion tkm/yr;10480.4749499288;tkm/yr pCap
NEN;2015;trn_aviation_intl;27.5348204086461;billion pkm/yr;1981.22749760565;pkm/yr pCap
NEN;2015;trn_freight;159.022919565681;billion tkm/yr;11442.2602478325;tkm/yr pCap
NEN;2015;trn_pass;230.023174178814;billion pkm/yr;16550.9791241093;pkm/yr pCap
NEN;2015;trn_shipping_intl;138.718647643115;billion tkm/yr;9981.2962300967;tkm/yr pCap
NEN;2020;trn_aviation_intl;23.8064962822685;billion pkm/yr;1643.89069606461;pkm/yr pCap
NEN;2020;trn_freight;132.060950982069;billion tkm/yr;9119.09783190413;tkm/yr pCap
NEN;2020;trn_pass;197.542634144594;billion pkm/yr;13640.7514359122;pkm/yr pCap
NEN;2020;trn_shipping_intl;113.255132756922;billion tkm/yr;7820.51490539314;tkm/yr pCap
NEN;2025;trn_aviation_intl;26.0821501390601;billion pkm/yr;1740.25070482084;pkm/yr pCap
NEN;2025;trn_freight;135.148683965691;billion tkm/yr;9017.37745059149;tkm/yr pCap
NEN;2025;trn_pass;208.739873874436;billion pkm/yr;13927.5217226125;pkm/yr pCap
NEN;2025;trn_shipping_intl;115.395631172587;billion tkm/yr;7699.41616817086;tkm/yr pCap
NEN;2030;trn_aviation_intl;28.7032996510411;billion pkm/yr;1866.14066087988;pkm/yr pCap
NEN;2030;trn_freight;137.92761007536;billion tkm/yr;8967.34258948792;tkm/yr pCap
NEN;2030;trn_pass;218.579771285897;billion pkm/yr;14210.9305829458;pkm/yr pCap
NEN;2030;trn_shipping_intl;117.315178349395;billion tkm/yr;7627.22847609056;tkm/yr pCap
NEN;2035;trn_aviation_intl;31.3665736453828;billion pkm/yr;2001.9649894743;pkm/yr pCap
NEN;2035;trn_freight;140.600222790297;billion tkm/yr;8973.77975422875;tkm/yr pCap
NEN;2035;trn_pass;227.095764223062;billion pkm/yr;14494.3395594438;pkm/yr pCap
NEN;2035;trn_shipping_intl;119.155268152452;billion tkm/yr;7605.06001865284;tkm/yr pCap
NEN;2040;trn_aviation_intl;33.8597875021643;billion pkm/yr;2122.87946918696;pkm/yr pCap
NEN;2040;trn_freight;143.050770548768;billion tkm/yr;8968.73743906229;tkm/yr pCap
NEN;2040;trn_pass;235.250135950213;billion pkm/yr;14749.2858217208;pkm/yr pCap
NEN;2040;trn_shipping_intl;120.837374820077;billion tkm/yr;7576.04229204314;tkm/yr pCap
NEN;2045;trn_aviation_intl;36.3084594719298;billion pkm/yr;2235.2722770745;pkm/yr pCap
NEN;2045;trn_freight;145.421806719036;billion tkm/yr;8952.66110897519;tkm/yr pCap
NEN;2045;trn_pass;243.50227680462;billion pkm/yr;14990.8284918198;pkm/yr pCap
NEN;2045;trn_shipping_intl;122.460347266528;billion tkm/yr;7539.07555613615;tkm/yr pCap
NEN;2050;trn_aviation_intl;38.7228897781449;billion pkm/yr;2337.92788257533;pkm/yr pCap
NEN;2050;trn_freight;147.735348723716;billion tkm/yr;8919.64915330532;tkm/yr pCap
NEN;2050;trn_pass;252.075482479322;billion pkm/yr;15219.2747591543;pkm/yr pCap
NEN;2050;trn_shipping_intl;124.039716567727;billion tkm/yr;7489.00491600455;tkm/yr pCap
NEN;2055;trn_aviation_intl;41.0269497936219;billion pkm/yr;2436.06518190203;pkm/yr pCap
NEN;2055;trn_freight;149.974294434768;billion tkm/yr;8905.05286624202;tkm/yr pCap
NEN;2055;trn_pass;260.095096470896;billion pkm/yr;15443.7171586833;pkm/yr pCap
NEN;2055;trn_shipping_intl;125.564228779509;billion tkm/yr;7455.65164753476;tkm/yr pCap
NEN;2060;trn_aviation_intl;43.2647878154196;billion pkm/yr;2533.00358291406;pkm/yr pCap
NEN;2060;trn_freight;152.213891352642;billion tkm/yr;8911.59651147345;tkm/yr pCap
NEN;2060;trn_pass;267.710512530047;billion pkm/yr;15673.5239362641;pkm/yr pCap
NEN;2060;trn_shipping_intl;127.085372878799;billion tkm/yr;7440.40872709975;tkm/yr pCap
NEN;2070;trn_aviation_intl;47.1570835386477;billion pkm/yr;2702.70370240219;pkm/yr pCap
NEN;2070;trn_freight;156.620837664069;billion tkm/yr;8976.37610436818;tkm/yr pCap
NEN;2070;trn_pass;281.620181004604;billion pkm/yr;16140.4363619843;pkm/yr pCap
NEN;2070;trn_shipping_intl;130.067676110181;billion tkm/yr;7454.54051452809;tkm/yr pCap
NEN;2080;trn_aviation_intl;50.0341482769428;billion pkm/yr;2820.08353765943;pkm/yr pCap
NEN;2080;trn_freight;160.451849708491;billion tkm/yr;9043.57594827773;tkm/yr pCap
NEN;2080;trn_pass;293.603931234564;billion pkm/yr;16548.4502400983;pkm/yr pCap
NEN;2080;trn_shipping_intl;132.648734017094;billion tkm/yr;7476.50402725772;tkm/yr pCap
NEN;2090;trn_aviation_intl;51.6101184802416;billion pkm/yr;2890.18724795153;pkm/yr pCap
NEN;2090;trn_freight;163.458899299528;billion tkm/yr;9153.76364618407;tkm/yr pCap
NEN;2090;trn_pass;301.588287566507;billion pkm/yr;16889.0645579502;pkm/yr pCap
NEN;2090;trn_shipping_intl;134.667354640842;billion tkm/yr;7541.42564596771;tkm/yr pCap
NEN;2100;trn_aviation_intl;52.0169147452934;billion pkm/yr;2921.39978064593;pkm/yr pCap
NEN;2100;trn_freight;165.733415804587;billion tkm/yr;9308.00234785224;tkm/yr pCap
NEN;2100;trn_pass;305.779248944081;billion pkm/yr;17173.3259299494;pkm/yr pCap
NEN;2100;trn_shipping_intl;136.190038320735;billion tkm/yr;7648.77251994949;tkm/yr pCap
NEN;2110;trn_aviation_intl;52.2085178046391;billion pkm/yr;2942.19623939348;pkm/yr pCap
NEN;2110;trn_freight;167.212627054712;billion tkm/yr;9423.22025575228;tkm/yr pCap
NEN;2110;trn_pass;308.122718469587;billion pkm/yr;17364.1685624019;pkm/yr pCap
NEN;2110;trn_shipping_intl;137.178392003282;billion tkm/yr;7730.64944284316;tkm/yr pCap
NEN;2130;trn_aviation_intl;52.4398084273282;billion pkm/yr;2968.48335122019;pkm/yr pCap
NEN;2130;trn_freight;169.07890731092;billion tkm/yr;9571.12423647615;tkm/yr pCap
NEN;2130;trn_pass;311.026805212287;billion pkm/yr;17606.4314639015;pkm/yr pCap
NEN;2130;trn_shipping_intl;138.423247719707;billion tkm/yr;7835.78580091917;tkm/yr pCap
NEN;2150;trn_aviation_intl;52.6269041369676;billion pkm/yr;2990.8756001455;pkm/yr pCap
NEN;2150;trn_freight;170.665339693607;billion tkm/yr;9699.19870170731;tkm/yr pCap
NEN;2150;trn_pass;313.446891864818;billion pkm/yr;17813.7147946234;pkm/yr pCap
NEN;2150;trn_shipping_intl;139.479593925671;billion tkm/yr;7926.86024442495;tkm/yr pCap
NES;1990;trn_aviation_intl;9.26621466380426;billion pkm/yr;124.694490286466;pkm/yr pCap
NES;1990;trn_freight;223.130584817834;billion tkm/yr;3002.64515237963;tkm/yr pCap
NES;1990;trn_pass;255.774631455516;billion pkm/yr;3441.93270442325;pkm/yr pCap
NES;1990;trn_shipping_intl;36.0249570439282;billion tkm/yr;484.784112948687;tkm/yr pCap
NES;2005;trn_aviation_intl;21.7597308783885;billion pkm/yr;247.972906145054;pkm/yr pCap
NES;2005;trn_freight;259.816565633776;billion tkm/yr;2960.85779759451;tkm/yr pCap
NES;2005;trn_pass;309.177204957639;billion pkm/yr;3523.36940450381;pkm/yr pCap
NES;2005;trn_shipping_intl;348.130625794101;billion tkm/yr;3967.28082156561;tkm/yr pCap
NES;2010;trn_aviation_intl;20.3112414274388;billion pkm/yr;221.388207869522;pkm/yr pCap
NES;2010;trn_freight;309.922665239714;billion tkm/yr;3378.09107733195;tkm/yr pCap
NES;2010;trn_pass;356.182445542107;billion pkm/yr;3882.31283522752;pkm/yr pCap
NES;2010;trn_shipping_intl;80.5662653730452;billion tkm/yr;878.155142284079;tkm/yr pCap
NES;2015;trn_aviation_intl;29.6287144007035;billion pkm/yr;307.536760595273;pkm/yr pCap
NES;2015;trn_freight;412.275599709875;billion tkm/yr;4279.29138917475;tkm/yr pCap
NES;2015;trn_pass;453.336834745321;billion pkm/yr;4705.49412743944;pkm/yr pCap
NES;2015;trn_shipping_intl;88.6063126573207;billion tkm/yr;919.705728517108;tkm/yr pCap
NES;2020;trn_aviation_intl;37.6710487209571;billion pkm/yr;372.710777283389;pkm/yr pCap
NES;2020;trn_freight;412.21535721489;billion tkm/yr;4078.38675619987;tkm/yr pCap
NES;2020;trn_pass;470.529745580072;billion pkm/yr;4655.33913083076;pkm/yr pCap
NES;2020;trn_shipping_intl;95.3659745050673;billion tkm/yr;943.534297318294;tkm/yr pCap
NES;2025;trn_aviation_intl;64.9376307136886;billion pkm/yr;628.63730871956;pkm/yr pCap
NES;2025;trn_freight;497.160184803006;billion tkm/yr;4812.82481578435;tkm/yr pCap
NES;2025;trn_pass;624.179879308478;billion pkm/yr;6042.45574057676;pkm/yr pCap
NES;2025;trn_shipping_intl;136.816482891946;billion tkm/yr;1324.47002837045;tkm/yr pCap
NES;2030;trn_aviation_intl;106.557298425772;billion pkm/yr;1012.52209419531;pkm/yr pCap
NES;2030;trn_freight;558.904703715935;billion tkm/yr;5310.7893069969;tkm/yr pCap
NES;2030;trn_pass;794.528096812671;billion pkm/yr;7549.71517077434;pkm/yr pCap
NES;2030;trn_shipping_intl;199.164688609283;billion tkm/yr;1892.49024308648;tkm/yr pCap
NES;2035;trn_aviation_intl;162.353705621113;billion pkm/yr;1515.03131140282;pkm/yr pCap
NES;2035;trn_freight;615.438966838995;billion tkm/yr;5743.07375031188;tkm/yr pCap
NES;2035;trn_pass;989.826934233506;billion pkm/yr;9236.73896137177;pkm/yr pCap
NES;2035;trn_shipping_intl;290.957909794457;billion tkm/yr;2715.12339033175;tkm/yr pCap
NES;2040;trn_aviation_intl;211.464391492652;billion pkm/yr;1946.88352936049;pkm/yr pCap
NES;2040;trn_freight;652.459280112668;billion tkm/yr;6006.97931724308;tkm/yr pCap
NES;2040;trn_pass;1153.02230923879;billion pkm/yr;10615.4995032352;pkm/yr pCap
NES;2040;trn_shipping_intl;390.679165890516;billion tkm/yr;3596.85537582798;tkm/yr pCap
NES;2045;trn_aviation_intl;254.923178525698;billion pkm/yr;2325.76298139501;pkm/yr pCap
NES;2045;trn_freight;686.713969182435;billion tkm/yr;6265.15775288886;tkm/yr pCap
NES;2045;trn_pass;1308.5908542826;billion pkm/yr;11938.7816529039;pkm/yr pCap
NES;2045;trn_shipping_intl;499.290122282755;billion tkm/yr;4555.21734075807;tkm/yr pCap
NES;2050;trn_aviation_intl;289.868699739695;billion pkm/yr;2634.61987060357;pkm/yr pCap
NES;2050;trn_freight;718.563882224776;billion tkm/yr;6531.03520355079;tkm/yr pCap
NES;2050;trn_pass;1455.01940642528;billion pkm/yr;13224.6877421547;pkm/yr pCap
NES;2050;trn_shipping_intl;612.972325981201;billion tkm/yr;5571.31236180521;tkm/yr pCap
NES;2055;trn_aviation_intl;321.474766546013;billion pkm/yr;2925.47734833171;pkm/yr pCap
NES;2055;trn_freight;746.686262713521;billion tkm/yr;6794.97732076652;tkm/yr pCap
NES;2055;trn_pass;1584.75390878287;billion pkm/yr;14421.5414249655;pkm/yr pCap
NES;2055;trn_shipping_intl;725.113673406302;billion tkm/yr;6598.66293490911;tkm/yr pCap
NES;2060;trn_aviation_intl;348.943122365078;billion pkm/yr;3195.8609286831;pkm/yr pCap
NES;2060;trn_freight;771.300445256364;billion tkm/yr;7064.09956030527;tkm/yr pCap
NES;2060;trn_pass;1695.53935438462;billion pkm/yr;15528.9146809809;pkm/yr pCap
NES;2060;trn_shipping_intl;831.540300321618;billion tkm/yr;7615.81755333439;tkm/yr pCap
NES;2070;trn_aviation_intl;383.431622286279;billion pkm/yr;3596.83756200037;pkm/yr pCap
NES;2070;trn_freight;807.79526865279;billion tkm/yr;7577.64408520071;tkm/yr pCap
NES;2070;trn_pass;1834.56234067466;billion pkm/yr;17209.3858545742;pkm/yr pCap
NES;2070;trn_shipping_intl;995.415536574271;billion tkm/yr;9337.64401172922;tkm/yr pCap
NES;2080;trn_aviation_intl;396.751967952165;billion pkm/yr;3849.60672313685;pkm/yr pCap
NES;2080;trn_freight;830.584749744622;billion tkm/yr;8059.00132834963;tkm/yr pCap
NES;2080;trn_pass;1888.59993880733;billion pkm/yr;18324.7157141388;pkm/yr pCap
NES;2080;trn_shipping_intl;1097.97256041213;billion tkm/yr;10653.4129425967;tkm/yr pCap
NES;2090;trn_aviation_intl;395.496752274801;billion pkm/yr;3997.27992865579;pkm/yr pCap
NES;2090;trn_freight;845.691387275228;billion tkm/yr;8547.39056325679;tkm/yr pCap
NES;2090;trn_pass;1885.80376433808;billion pkm/yr;19059.7912453514;pkm/yr pCap
NES;2090;trn_shipping_intl;1161.4018527726;billion tkm/yr;11738.2716507514;tkm/yr pCap
NES;2100;trn_aviation_intl;384.0039458008;billion pkm/yr;4060.83237658499;pkm/yr pCap
NES;2100;trn_freight;857.124199609821;billion tkm/yr;9064.06754042996;tkm/yr pCap
NES;2100;trn_pass;1844.73396950606;billion pkm/yr;19508.0168093959;pkm/yr pCap
NES;2100;trn_shipping_intl;1203.61164231945;billion tkm/yr;12728.1638103294;tkm/yr pCap
NES;2110;trn_aviation_intl;374.990278334199;billion pkm/yr;4104.56053832742;pkm/yr pCap
NES;2110;trn_freight;863.829722900059;billion tkm/yr;9455.28883628804;tkm/yr pCap
NES;2110;trn_pass;1810.40988289818;billion pkm/yr;19816.3456304839;pkm/yr pCap
NES;2110;trn_shipping_intl;1228.82126431087;billion tkm/yr;13450.4054146515;tkm/yr pCap
NES;2130;trn_aviation_intl;362.549232508561;billion pkm/yr;4158.59184915593;pkm/yr pCap
NES;2130;trn_freight;870.631684384486;billion tkm/yr;9986.51080088201;tkm/yr pCap
NES;2130;trn_pass;1760.76395705717;billion pkm/yr;20196.7015333085;pkm/yr pCap
NES;2130;trn_shipping_intl;1254.7382105553;billion tkm/yr;14392.3738553675;tkm/yr pCap
NES;2150;trn_aviation_intl;351.01471805659;billion pkm/yr;4203.56059577877;pkm/yr pCap
NES;2150;trn_freight;874.858315294917;billion tkm/yr;10476.8254773586;tkm/yr pCap
NES;2150;trn_pass;1712.85106359132;billion pkm/yr;20512.1690543741;pkm/yr pCap
NES;2150;trn_shipping_intl;1271.01844965138;billion tkm/yr;15221.0229275942;tkm/yr pCap
OAS;1990;trn_aviation_intl;100.371500894069;billion pkm/yr;128.064141991974;pkm/yr pCap
OAS;1990;trn_freight;801.950345552159;billion tkm/yr;1023.20959643409;tkm/yr pCap
OAS;1990;trn_pass;2117.13108145328;billion pkm/yr;2701.25058423705;pkm/yr pCap
OAS;1990;trn_shipping_intl;5944.40969861009;billion tkm/yr;7584.48086279693;tkm/yr pCap
OAS;2005;trn_aviation_intl;263.556203663086;billion pkm/yr;255.048888578979;pkm/yr pCap
OAS;2005;trn_freight;1312.92418379848;billion tkm/yr;1270.54438185158;tkm/yr pCap
OAS;2005;trn_pass;4396.88678418535;billion pkm/yr;4254.95993616462;pkm/yr pCap
OAS;2005;trn_shipping_intl;15297.5102015957;billion tkm/yr;14803.7227760731;tkm/yr pCap
OAS;2010;trn_aviation_intl;339.661524632474;billion pkm/yr;306.747452572865;pkm/yr pCap
OAS;2010;trn_freight;1556.00402847771;billion tkm/yr;1405.22325113246;tkm/yr pCap
OAS;2010;trn_pass;5427.02485473727;billion pkm/yr;4901.13224051967;pkm/yr pCap
OAS;2010;trn_shipping_intl;25830.7478054044;billion tkm/yr;23327.6821563274;tkm/yr pCap
OAS;2015;trn_aviation_intl;433.947871922974;billion pkm/yr;367.617810633073;pkm/yr pCap
OAS;2015;trn_freight;2192.18510776028;billion tkm/yr;1857.10391030632;tkm/yr pCap
OAS;2015;trn_pass;6599.52086445551;billion pkm/yr;5590.76692937223;pkm/yr pCap
OAS;2015;trn_shipping_intl;27038.7024605212;billion tkm/yr;22905.7664388321;tkm/yr pCap
OAS;2020;trn_aviation_intl;493.154317977925;billion pkm/yr;394.435899710163;pkm/yr pCap
OAS;2020;trn_freight;2770.75679437052;billion tkm/yr;2216.11351502858;tkm/yr pCap
OAS;2020;trn_pass;7446.14064448872;billion pkm/yr;5955.59052695711;pkm/yr pCap
OAS;2020;trn_shipping_intl;25545.5859488192;billion tkm/yr;20431.9333928996;tkm/yr pCap
OAS;2025;trn_aviation_intl;643.087584339405;billion pkm/yr;487.274878256136;pkm/yr pCap
OAS;2025;trn_freight;3697.68030047639;billion tkm/yr;2801.77500253808;tkm/yr pCap
OAS;2025;trn_pass;8888.17259813414;billion pkm/yr;6734.67086932525;pkm/yr pCap
OAS;2025;trn_shipping_intl;27018.9605706211;billion tkm/yr;20472.5779866841;tkm/yr pCap
OAS;2030;trn_aviation_intl;930.626105725927;billion pkm/yr;670.769354065811;pkm/yr pCap
OAS;2030;trn_freight;5158.1333036681;billion tkm/yr;3717.8386926809;tkm/yr pCap
OAS;2030;trn_pass;11043.6745023164;billion pkm/yr;7959.97271820939;pkm/yr pCap
OAS;2030;trn_shipping_intl;28787.9888159742;billion tkm/yr;20749.5798195798;tkm/yr pCap
OAS;2035;trn_aviation_intl;1272.15638716151;billion pkm/yr;878.233098116319;pkm/yr pCap
OAS;2035;trn_freight;6767.2454930696;billion tkm/yr;4671.76758696547;tkm/yr pCap
OAS;2035;trn_pass;13309.7689370776;billion pkm/yr;9188.39831862432;pkm/yr pCap
OAS;2035;trn_shipping_intl;30398.625621028;billion tkm/yr;20985.689673894;tkm/yr pCap
OAS;2040;trn_aviation_intl;1638.0132867242;billion pkm/yr;1090.6642247711;pkm/yr pCap
OAS;2040;trn_freight;8348.56287645133;billion tkm/yr;5558.85531051294;tkm/yr pCap
OAS;2040;trn_pass;15510.8905793465;billion pkm/yr;10327.8609437072;pkm/yr pCap
OAS;2040;trn_shipping_intl;31784.3386987034;billion tkm/yr;21163.4676028854;tkm/yr pCap
OAS;2045;trn_aviation_intl;2025.04125963566;billion pkm/yr;1308.80431212268;pkm/yr pCap
OAS;2045;trn_freight;9852.79923788248;billion tkm/yr;6367.96216751642;tkm/yr pCap
OAS;2045;trn_pass;17648.7975299905;billion pkm/yr;11406.593421799;pkm/yr pCap
OAS;2045;trn_shipping_intl;32999.0109632854;billion tkm/yr;21327.5890745565;tkm/yr pCap
OAS;2050;trn_aviation_intl;2428.9669829662;billion pkm/yr;1532.21138374797;pkm/yr pCap
OAS;2050;trn_freight;11231.7219654483;billion tkm/yr;7085.05812357169;tkm/yr pCap
OAS;2050;trn_pass;19714.7452043095;billion pkm/yr;12436.2155770621;pkm/yr pCap
OAS;2050;trn_shipping_intl;34070.0505646288;billion tkm/yr;21491.6545535933;tkm/yr pCap
OAS;2055;trn_aviation_intl;2861.8953340555;billion pkm/yr;1771.35029665332;pkm/yr pCap
OAS;2055;trn_freight;12619.3091000522;billion tkm/yr;7810.63397111082;tkm/yr pCap
OAS;2055;trn_pass;21766.1363421484;billion pkm/yr;13471.999345282;pkm/yr pCap
OAS;2055;trn_shipping_intl;34810.8776669284;billion tkm/yr;21545.9516455119;tkm/yr pCap
OAS;2060;trn_aviation_intl;3296.80928365489;billion pkm/yr;2012.23575729466;pkm/yr pCap
OAS;2060;trn_freight;14008.6523202548;billion tkm/yr;8550.3008166354;tkm/yr pCap
OAS;2060;trn_pass;23751.7788542161;billion pkm/yr;14497.1014692192;pkm/yr pCap
OAS;2060;trn_shipping_intl;35283.2212079491;billion tkm/yr;21535.4159851379;tkm/yr pCap
OAS;2070;trn_aviation_intl;4020.57872917397;billion pkm/yr;2418.79853644192;pkm/yr pCap
OAS;2070;trn_freight;16508.4631627136;billion tkm/yr;9931.56687795562;tkm/yr pCap
OAS;2070;trn_pass;27150.3021770431;billion pkm/yr;16333.745859338;pkm/yr pCap
OAS;2070;trn_shipping_intl;35206.6676070091;billion tkm/yr;21180.4921174436;tkm/yr pCap
OAS;2080;trn_aviation_intl;4406.16547063465;billion pkm/yr;2654.84835093689;pkm/yr pCap
OAS;2080;trn_freight;18711.8882838558;billion tkm/yr;11274.4802900365;tkm/yr pCap
OAS;2080;trn_pass;29073.8372101651;billion pkm/yr;17517.8688333955;pkm/yr pCap
OAS;2080;trn_shipping_intl;34248.1931201582;billion tkm/yr;20635.5752260306;tkm/yr pCap
OAS;2090;trn_aviation_intl;4456.69105026366;billion pkm/yr;2724.82699806117;pkm/yr pCap
OAS;2090;trn_freight;20773.391938263;billion tkm/yr;12700.8802172492;tkm/yr pCap
OAS;2090;trn_pass;29627.7627405488;billion pkm/yr;18114.4546249896;pkm/yr pCap
OAS;2090;trn_shipping_intl;32775.1326807203;billion tkm/yr;20038.7609071938;tkm/yr pCap
OAS;2100;trn_aviation_intl;4431.47281121889;billion pkm/yr;2773.00093244426;pkm/yr pCap
OAS;2100;trn_freight;23307.4942492088;billion tkm/yr;14584.7004008174;tkm/yr pCap
OAS;2100;trn_pass;29988.3889110419;billion pkm/yr;18765.2805185434;pkm/yr pCap
OAS;2100;trn_shipping_intl;31194.7720922915;billion tkm/yr;19520.1766510484;tkm/yr pCap
OAS;2110;trn_aviation_intl;4401.10063511978;billion pkm/yr;2804.65755515334;pkm/yr pCap
OAS;2110;trn_freight;25056.8218920805;billion tkm/yr;15967.7795747205;tkm/yr pCap
OAS;2110;trn_pass;30128.8220389729;billion pkm/yr;19199.976407078;pkm/yr pCap
OAS;2110;trn_shipping_intl;30237.0974919878;billion tkm/yr;19268.9763215341;tkm/yr pCap
OAS;2130;trn_aviation_intl;4352.27020465435;billion pkm/yr;2841.72990119069;pkm/yr pCap
OAS;2130;trn_freight;27185.8794620863;billion tkm/yr;17750.4894974029;tkm/yr pCap
OAS;2130;trn_pass;30196.4844155647;billion pkm/yr;19716.2052537048;pkm/yr pCap
OAS;2130;trn_shipping_intl;29190.1298713278;billion tkm/yr;19059.125691756;tkm/yr pCap
OAS;2150;trn_aviation_intl;4302.23432317559;billion pkm/yr;2871.16963967697;pkm/yr pCap
OAS;2150;trn_freight;28928.1616756999;billion tkm/yr;19305.7033382667;tkm/yr pCap
OAS;2150;trn_pass;30166.0283940026;billion pkm/yr;20131.8148590668;pkm/yr pCap
OAS;2150;trn_shipping_intl;28414.9247603307;billion tkm/yr;18963.185906933;tkm/yr pCap
REF;1990;trn_aviation_intl;149.537352448142;billion pkm/yr;536.096824257121;pkm/yr pCap
REF;1990;trn_freight;4312.44893926248;billion tkm/yr;15460.2856293805;tkm/yr pCap
REF;1990;trn_pass;2589.30148684276;billion pkm/yr;9282.7396059592;pkm/yr pCap
REF;1990;trn_shipping_intl;1655.67;billion tkm/yr;5935.63691269444;tkm/yr pCap
REF;2005;trn_aviation_intl;80.8743739169062;billion pkm/yr;292.16565228522;pkm/yr pCap
REF;2005;trn_freight;2885.95881615929;billion tkm/yr;10425.7751764209;tkm/yr pCap
REF;2005;trn_pass;1816.540266158;billion pkm/yr;6562.40841270331;pkm/yr pCap
REF;2005;trn_shipping_intl;9433.94;billion tkm/yr;34080.9220551314;tkm/yr pCap
REF;2010;trn_aviation_intl;95.7530300575763;billion pkm/yr;341.882750165549;pkm/yr pCap
REF;2010;trn_freight;3059.03522959775;billion tkm/yr;10922.1752723577;tkm/yr pCap
REF;2010;trn_pass;2175.94518979954;billion pkm/yr;7769.13404464428;pkm/yr pCap
REF;2010;trn_shipping_intl;9544.81534961461;billion tkm/yr;34079.4199367521;tkm/yr pCap
REF;2015;trn_aviation_intl;106.187169426965;billion pkm/yr;370.13164889385;pkm/yr pCap
REF;2015;trn_freight;3166.61777006219;billion tkm/yr;11037.7314224938;tkm/yr pCap
REF;2015;trn_pass;2345.43294877174;billion pkm/yr;8175.36590704525;pkm/yr pCap
REF;2015;trn_shipping_intl;9626.52657062279;billion tkm/yr;33554.7333254395;tkm/yr pCap
REF;2020;trn_aviation_intl;91.1309128118937;billion pkm/yr;311.875375327778;pkm/yr pCap
REF;2020;trn_freight;3275.38303309689;billion tkm/yr;11209.2733548918;tkm/yr pCap
REF;2020;trn_pass;2533.42713567609;billion pkm/yr;8670.09354372931;pkm/yr pCap
REF;2020;trn_shipping_intl;7341.03055321288;billion tkm/yr;25123.0519747098;tkm/yr pCap
REF;2025;trn_aviation_intl;124.483854406728;billion pkm/yr;423.197711494364;pkm/yr pCap
REF;2025;trn_freight;3407.87081668575;billion tkm/yr;11585.4633322784;tkm/yr pCap
REF;2025;trn_pass;2804.82367553898;billion pkm/yr;9535.332644465;pkm/yr pCap
REF;2025;trn_shipping_intl;7420.43691688747;billion tkm/yr;25226.6604089449;tkm/yr pCap
REF;2030;trn_aviation_intl;163.569200285054;billion pkm/yr;550.744418994188;pkm/yr pCap
REF;2030;trn_freight;3476.79564151824;billion tkm/yr;11706.5180499293;tkm/yr pCap
REF;2030;trn_pass;3039.8432050128;billion pkm/yr;10235.280706029;pkm/yr pCap
REF;2030;trn_shipping_intl;7425.42985349079;billion tkm/yr;25001.736533015;tkm/yr pCap
REF;2035;trn_aviation_intl;217.570525221961;billion pkm/yr;725.898164582044;pkm/yr pCap
REF;2035;trn_freight;3586.87322130252;billion tkm/yr;11967.1756331688;tkm/yr pCap
REF;2035;trn_pass;3353.33214787408;billion pkm/yr;11187.9936351326;pkm/yr pCap
REF;2035;trn_shipping_intl;7405.41540964423;billion tkm/yr;24707.2872042033;tkm/yr pCap
REF;2040;trn_aviation_intl;270.177901259071;billion pkm/yr;893.913762757588;pkm/yr pCap
REF;2040;trn_freight;3713.20427322047;billion tkm/yr;12285.5510694756;tkm/yr pCap
REF;2040;trn_pass;3665.62589215013;billion pkm/yr;12128.1326816271;pkm/yr pCap
REF;2040;trn_shipping_intl;7368.05816969034;billion tkm/yr;24378.0434002596;tkm/yr pCap
REF;2045;trn_aviation_intl;319.56135238647;billion pkm/yr;1048.77366100374;pkm/yr pCap
REF;2045;trn_freight;3857.03219744337;billion tkm/yr;12658.4574389642;tkm/yr pCap
REF;2045;trn_pass;3982.8387287058;billion pkm/yr;13071.3439641493;pkm/yr pCap
REF;2045;trn_shipping_intl;7316.71863021823;billion tkm/yr;24012.8592742592;tkm/yr pCap
REF;2050;trn_aviation_intl;364.474697535071;billion pkm/yr;1188.04528920312;pkm/yr pCap
REF;2050;trn_freight;4019.42539221814;billion tkm/yr;13101.758324578;tkm/yr pCap
REF;2050;trn_pass;4309.48760903046;billion pkm/yr;14047.2479637498;pkm/yr pCap
REF;2050;trn_shipping_intl;7252.93456152788;billion tkm/yr;23641.7364415058;tkm/yr pCap
REF;2055;trn_aviation_intl;409.500168918299;billion pkm/yr;1330.48890716234;pkm/yr pCap
REF;2055;trn_freight;4156.84136911703;billion tkm/yr;13505.8096436272;tkm/yr pCap
REF;2055;trn_pass;4643.51169464759;billion pkm/yr;15087.0286972698;pkm/yr pCap
REF;2055;trn_shipping_intl;7179.39999535596;billion tkm/yr;23326.2713398495;tkm/yr pCap
REF;2060;trn_aviation_intl;452.924603683208;billion pkm/yr;1471.94430585658;pkm/yr pCap
REF;2060;trn_freight;4276.92915737981;billion tkm/yr;13899.4469908736;tkm/yr pCap
REF;2060;trn_pass;4975.99223116226;billion pkm/yr;16171.3083614437;pkm/yr pCap
REF;2060;trn_shipping_intl;7089.54749211513;billion tkm/yr;23040.0799101158;tkm/yr pCap
REF;2070;trn_aviation_intl;501.843071178383;billion pkm/yr;1644.12564362448;pkm/yr pCap
